"V1","location_name","location_id","date","allbed_mean","allbed_lower","allbed_upper","ICUbed_mean","ICUbed_lower","ICUbed_upper","InvVen_mean","InvVen_lower","InvVen_upper","deaths_mean","deaths_lower","deaths_upper","admis_mean","admis_lower","admis_upper","newICU_mean","newICU_lower","newICU_upper","totdea_mean","totdea_lower","totdea_upper","bedover_mean","bedover_lower","bedover_upper","icuover_mean","icuover_lower","icuover_upper"
29435,"Switzerland",94,2020-04-05,1714.4079450938,1664.29666666667,1765.84886363636,514.276571509047,504.921153846154,524.204090909091,467.349192118992,459.6625,475.358630952381,49,49,49,216.337182350982,200.99375,233.858791208791,68.9266528166278,66.2495192307692,71.5386363636364,715,715,715,0,0,0,322.276571509047,312.921153846154,332.204090909091
29436,"Switzerland",94,2020-04-06,1589.14844043734,1541.26266233766,1635.54423076923,508.83541026751,498.845454545455,518.833653846154,459.408351159951,450.922916666667,467.50625,50,50,50,136.490008799534,122.665909090909,150.734090909091,53.7188383977134,50.5551282051282,57.2318181818182,765,765,765,0,0,0,316.83541026751,306.845454545455,326.833653846154
29437,"Switzerland",94,2020-04-07,1680.09591854534,1631.92,1727.805,532.22534970585,522.538461538462,542.2375,481.946237268287,473.8975,490.307692307692,56,56,56,281.556990798091,260.489583333333,302,84.1061335747586,81.3076923076923,87,821,821,821,0,0,0,340.22534970585,330.538461538462,350.2375
29438,"Switzerland",94,2020-04-08,1614.62556092241,1564.18143939394,1661.28958333333,513.771977333777,503.990384615385,524.16875,462.019693573094,453.64217032967,470.543181818182,74,74,74,128.898101107226,116.15,144.001923076923,46.3399676323676,43.76875,49.1538461538462,895,895,895,0,0,0,321.771977333777,311.990384615385,332.16875
29439,"Switzerland",94,2020-04-09,1522.49092283272,1476.16,1566.08894230769,475.253286199911,465.141785714286,486.168269230769,423.65687965368,415.199166666667,432.400714285714,53,53,53,144.478998798424,130.535416666667,159.538636363636,45.069459970585,43,47.3752403846154,948,948,948,0,0,0,283.253286199911,273.141785714286,294.168269230769
29440,"Switzerland",94,2020-04-10,1516.7466041847,1468.44583333333,1563.68333333333,490.195633932734,479.666666666667,500.9025,437.78557534965,429.1625,446.58375,54,54,54,260.943293190143,242.197272727273,280.670833333333,83.7143463147963,80.624375,87.1670454545455,1002,1002,1002,0,0,0,298.195633932734,287.666666666667,308.9025
29441,"Switzerland",94,2020-04-11,1474.8447473249,1428.08788461538,1521.5,467.001774239649,457.58125,477.36525974026,417.526868675769,408.996875,425.45472027972,34,34,34,168.914822574648,153.610416666667,184.929166666667,50.5576775974026,48.4990384615385,52.8004545454545,1036,1036,1036,0,0,0,275.001774239649,265.58125,285.36525974026
29442,"Switzerland",94,2020-04-12,1469.35983606671,1421.98333333333,1516.10909090909,473.948219211344,464.997727272727,484.252083333333,425.840667970918,417.845833333333,433.925,70,70,70,185.305643464868,170.075,202.7,55.6054318154068,53.4153409090909,57.8464285714286,1106,1106,1106,0,0,0,281.948219211344,272.997727272727,292.252083333333
29443,"Switzerland",94,2020-04-13,1461.40682238317,1413.10833333333,1510.34772727273,449.570853793429,439.995833333333,459.775,400.249962487513,391.5375,408.547202797203,32,32,32,165.055686249861,150.301923076923,179.7,58.3317451576202,55.2139285714286,61.5,1138,1138,1138,0,0,0,257.570853793429,247.995833333333,267.775
29444,"Switzerland",94,2020-04-14,1321.06843392441,1278.42410714286,1363.19073426573,439.030338073038,429.5,449.143452380952,390.635718617494,382.33125,399.077777777778,36,36,36,100.276254606505,89.7494318181818,113.5,36.1785858780109,33.5375,38.6925,1174,1174,1174,0,0,0,247.030338073038,237.5,257.143452380952
29445,"Switzerland",94,2020-04-15,1321.64980046065,1277.13409090909,1364.65974025974,431.346623698524,421.766666666667,440.669230769231,384.966623043623,376.5,392.9025,65,65,65,144.673327336552,130.569642857143,159.105192307692,48.3250326090576,45.9230769230769,51,1239,1239,1239,0,0,0,239.346623698524,229.766666666667,248.669230769231
29446,"Switzerland",94,2020-04-16,1339.51708281441,1296.44318181818,1386.0125,413.236674081474,403.923076923077,423.079545454545,367.388105697081,359.1625,375.542307692308,42,42,42,196.399836180486,179.663888888889,214.925,59.9753546675547,57.6909090909091,62.385,1281,1281,1281,0,0,0,221.236674081474,211.923076923077,231.079545454545
29447,"Switzerland",94,2020-04-17,1230.4535462482,1188.29423076923,1270.91788461538,395.520941516816,386.225,405.234615384615,351.435564077589,342.998214285714,359.729924242424,46,46,46,124.257122041847,111.331818181818,138.315384615385,37.6717150849151,36,39.6159090909091,1327,1327,1327,0,0,0,203.520941516817,194.225,213.234615384615
29448,"Switzerland",94,2020-04-18,1214.30140856088,1174.45384615385,1254.26490384615,384.214233233433,375.247321428571,393.393181818182,341.508045165945,333.84375,349.602307692308,41,41,41,160.303200607726,145.303846153846,177,49.6199445332445,47.5,52.0022727272727,1368,1368,1368,0,0,0,192.214233233433,183.247321428571,201.393181818182
29449,"Switzerland",94,2020-04-19,1187.28329713897,1145.48977272727,1228.00192307692,376.508823706849,367.5,385.608076923077,335.543082708958,328.247596153846,342.617307692308,25,25,25,160.971246417471,146.459090909091,177.731590909091,53.0134288711289,50.5,55.6923076923077,1393,1393,1393,0,0,0,184.508823706849,175.5,193.608076923077
29450,"Switzerland",94,2020-04-20,1076.18707362915,1037.38333333333,1113.76944444444,355.627184965035,347.141369047619,364.696153846154,316.186451057276,308.845833333333,323.16875,36,36,36,40.0694123570874,33.3846153846154,48.5403846153846,18.2244948329448,16.3076923076923,20.23125,1429,1429,1429,0,0,0,163.627184965035,155.141369047619,172.696153846154
29451,"Switzerland",94,2020-04-21,1002.38989771895,966.2375,1040.62045454545,326.935893090243,318.229545454545,336,288.472524619825,281.083173076923,295.307692307692,49,49,49,44.1948112609613,36.4433333333333,53.5,21.6486757575758,19.3326923076923,24.2146978021978,1478,1478,1478,0,0,0,134.935893090243,126.229545454545,144
29452,"Switzerland",94,2020-04-22,1060.13092762238,1021.30384615385,1098.54,334.492613927739,325.384615384615,343.448717948718,295.62619526307,287.907792207792,302.75375,31,31,31,220.721065523366,202.826785714286,240.004545454545,65.6261808080808,63.3333333333333,68.1545454545455,1509,1509,1509,0,0,0,142.492613927739,133.384615384615,151.448717948718
29453,"Switzerland",94,2020-04-23,1022.64823446831,869.203571428571,1544.55416666667,324.128113164613,287.921153846154,466.625,289.519850319125,254.141071428571,426.15,40,40,40,147.622552553003,10.6357142857143,704.704166666666,39.3498455516706,5.28392857142857,175.0625,1549,1549,1549,0,0,0,132.128113164613,95.9211538461538,274.625
29454,"Switzerland",94,2020-04-24,1023.62948107448,746.497115384615,2132.30833333333,313.325297077922,245.855357142857,586.1125,280.205791239316,213.283928571429,549.2125,40,40,40,140.120007389832,8.2125,687.2375,37.7548615107115,5.42678571428571,167.075,1589,1589,1589,0,0,0,121.325297077922,53.8553571428571,394.1125
29455,"Switzerland",94,2020-04-25,991.729855813631,596.271428571429,2616.825,311.280382836608,213.069642857143,712.55,276.837074675325,179.642857142857,676.625,10,10,10,132.094867221667,8.42321428571429,649.1875,47.5605175740926,16.4274725274725,173.5125,1599,1599,1599,0,0,0,119.280382836608,21.0696428571429,520.55
29456,"Switzerland",94,2020-04-26,987.587355278055,479.558928571429,3078.7875,324.936921173271,189.571428571429,881.075,292.48976032856,159.642857142857,835.25,11,11,11,125.2720250444,8,612.35,40.9882834942835,2.64285714285714,195.025,1610,1610,1610,0,0,0,132.936921173271,0,689.075
29457,"Switzerland",94,2020-04-27,1048.36236185204,428.496428571429,3615.46875,341.496184190809,170.2125,1048.66875,309.499503829504,143.069642857143,993.18125,55,55,55,117.882919694195,6.57142857142857,583.7125,38.7378488955489,2.42857142857143,185.525,1665,1665,1665,0,0,0,149.496184190809,0,856.66875
29458,"Switzerland",94,2020-04-28,1065.44426492951,342.032142857143,4067.23333333333,310.499430733156,104.855357142857,1155.06666666667,279.391006471306,80.7785714285714,1085.00625,36.674,3,173.05,110.90453042513,5.84285714285714,547.1625,36.3282791514042,2.2125,177.6,1701.674,1668,1838.05,0,0,0,118.499430733156,0,963.066666666667
29459,"Switzerland",94,2020-04-29,971.467007667333,186.419642857143,4248.175,296.908672227772,93.2,1112.8375,266.532072047397,71.6339285714286,1050.5,34.825,2,166.025,103.446722502498,4.20357142857143,507.654166666667,34.0585961621712,1.57142857142857,168.0125,1736.499,1670,2004.075,0,0,0,104.908672227772,0,920.837499999999
29460,"Switzerland",94,2020-04-30,914.796080017205,161.714285714286,4020.6625,287.282159063159,85.2839285714286,1112.5875,256.626260397935,65.9928571428571,1037.5125,32.984,2,159.025,96.5960865662116,3.64285714285714,461.975,31.8702019203019,1.49821428571429,163.0125,1769.483,1672,2163.1,0,0,0,95.2821590631591,0,920.587499999999
29461,"Switzerland",94,2020-05-01,864.015221087246,147.276785714286,3912.3,274.444201240426,74.5696428571429,1102.8125,244.376694258519,57.4982142857143,1022.2,31.15,2,150,89.2708854423354,3.42678571428571,458.7125,29.7659867105117,1.35535714285714,149.5125,1800.633,1674,2314.15,0,0,0,82.4442012404262,0,910.8125
29462,"Switzerland",94,2020-05-02,813.329668697969,129.751785714286,3694.175,257.938602572428,61.3553571428571,1085.225,229.463237037962,46.7089285714286,995.2625,29.332,2,143.025,83.0960682900433,3.07142857142857,389.637499999999,27.6578302031302,1.21428571428571,141.0125,1829.965,1676,2458.175,0,0,0,65.9386025724276,0,893.225
29463,"Switzerland",94,2020-05-03,764.058438128538,114.130357142857,3503.2875,245.985676437451,52.425,1064,218.008262595738,40.3482142857143,973.55,27.524,1.975,136,76.850552980353,2.92857142857143,380.05,25.6035686979687,1.14285714285714,131.025,1857.489,1678,2590.075,0,0,0,53.9856764374514,0,872
29464,"Switzerland",94,2020-05-04,720.369131460206,102.773214285714,3323.9375,231.412931524032,41.1410714285714,1039.7125,204.678720410145,31.7125,936.7875,25.751,1,129,71.2301261904762,2.69107142857143,369.8125,23.5999308441558,1.14107142857143,119.075,1883.24,1679,2710.025,0,0,0,39.4129315240315,0,847.7125
29465,"Switzerland",94,2020-05-05,674.124325777001,89.5625,3168.725,216.836636491286,30.2785714285714,1007.75,191.433165168165,23.7125,904.3,24.043,1,121,65.1126825646576,0,331.05,21.8008857753358,0.426785714285714,110.0125,1907.283,1680,2832.075,0,0,0,24.8366364912865,0,815.75
29466,"Switzerland",94,2020-05-06,626.675268292818,72.4160714285714,3053.5875,210.165692712843,27.1285714285714,987.7125,184.118444319569,20.9964285714286,877.3125,22.372,1,114,60.4042636863137,0,334.5875,20.0479017732268,0.214285714285714,103.6625,1929.655,1681,2946.175,0,0,0,18.1656927128427,0,795.7125
29467,"Tennessee",565,2020-01-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29468,"Tennessee",565,2020-01-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29469,"Tennessee",565,2020-01-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29470,"Tennessee",565,2020-01-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29471,"Tennessee",565,2020-01-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29472,"Tennessee",565,2020-01-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29473,"Tennessee",565,2020-01-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29474,"Tennessee",565,2020-01-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29475,"Tennessee",565,2020-01-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29476,"Tennessee",565,2020-01-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29477,"Tennessee",565,2020-01-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29478,"Tennessee",565,2020-01-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29479,"Tennessee",565,2020-01-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29480,"Tennessee",565,2020-01-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29481,"Tennessee",565,2020-01-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29482,"Tennessee",565,2020-01-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29483,"Tennessee",565,2020-01-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29484,"Tennessee",565,2020-01-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29485,"Tennessee",565,2020-01-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29486,"Tennessee",565,2020-01-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29487,"Tennessee",565,2020-01-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29488,"Tennessee",565,2020-01-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29489,"Tennessee",565,2020-01-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29490,"Tennessee",565,2020-01-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29491,"Tennessee",565,2020-01-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29492,"Tennessee",565,2020-01-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29493,"Tennessee",565,2020-01-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29494,"Tennessee",565,2020-01-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29495,"Tennessee",565,2020-01-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29496,"Tennessee",565,2020-01-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29497,"Tennessee",565,2020-02-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29498,"Tennessee",565,2020-02-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29499,"Tennessee",565,2020-02-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29500,"Tennessee",565,2020-02-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29501,"Tennessee",565,2020-02-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29502,"Tennessee",565,2020-02-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29503,"Tennessee",565,2020-02-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29504,"Tennessee",565,2020-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29505,"Tennessee",565,2020-02-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29506,"Tennessee",565,2020-02-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29507,"Tennessee",565,2020-02-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29508,"Tennessee",565,2020-02-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29509,"Tennessee",565,2020-02-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29510,"Tennessee",565,2020-02-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29511,"Tennessee",565,2020-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29512,"Tennessee",565,2020-02-16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29513,"Tennessee",565,2020-02-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29514,"Tennessee",565,2020-02-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29515,"Tennessee",565,2020-02-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29516,"Tennessee",565,2020-02-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29517,"Tennessee",565,2020-02-21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29518,"Tennessee",565,2020-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29519,"Tennessee",565,2020-02-23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29520,"Tennessee",565,2020-02-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29521,"Tennessee",565,2020-02-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29522,"Tennessee",565,2020-02-26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29523,"Tennessee",565,2020-02-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29524,"Tennessee",565,2020-02-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29525,"Tennessee",565,2020-02-29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29526,"Tennessee",565,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29527,"Tennessee",565,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29528,"Tennessee",565,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29529,"Tennessee",565,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29530,"Tennessee",565,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29531,"Tennessee",565,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29532,"Tennessee",565,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29533,"Tennessee",565,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29534,"Tennessee",565,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29535,"Tennessee",565,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29536,"Tennessee",565,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29537,"Tennessee",565,2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29538,"Tennessee",565,2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29539,"Tennessee",565,2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29540,"Tennessee",565,2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29541,"Tennessee",565,2020-03-16,4.08603713450292,2.5,6.50125,1,1,1,1,1,1,0,0,0,4.08603713450292,2.5,6.50125,1,1,1,0,0,0,0,0,0,0,0,0
29542,"Tennessee",565,2020-03-17,8.04864532163743,5.65,11.20125,2,2,2,2,2,2,0,0,0,3.9626081871345,2.44875,6.27958333333333,1,1,1,0,0,0,0,0,0,0,0,0
29543,"Tennessee",565,2020-03-18,8.04864532163743,5.65,11.20125,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29544,"Tennessee",565,2020-03-19,8.04864532163743,5.65,11.20125,2.27029269005848,2.05,2.6,2.1963418128655,2,2.45,0,0,0,0,0,0,0.27029269005848,0.05,0.6,0,0,0,0,0,0,0,0,0
29545,"Tennessee",565,2020-03-20,12.0665342105263,8.85,15.9,3.52884269005848,3.2,3.95,3.38657426900585,3.1,3.75,0,0,0,4.01788888888889,2.49875,6.25,1.25855,1.05,1.55125,0,0,0,0,0,0,0,0,0
29546,"Tennessee",565,2020-03-21,12.0665342105263,8.85,15.9,3.52884269005848,3.2,3.95,3.38657426900585,3.1,3.75,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0
29547,"Tennessee",565,2020-03-22,23.190300877193,18.54875,28.5,5.52884269005848,5.2,5.95,5.38657426900585,5.1,5.75,1,1,1,12.1237666666667,9,16.20125,3,3,3,2,2,2,0,0,0,0,0,0
29548,"Tennessee",565,2020-03-23,23.3525792397661,18.9,28.75,5.79008187134503,5.4,6.35,5.58097865497076,5.25,6,0,0,0,3.97802280701754,2.5,6.3,1.26123918128655,1.05,1.55,2,2,2,0,0,0,0,0,0
29549,"Tennessee",565,2020-03-24,24.5516467836257,20.09875,30.005,6.79008187134503,6.4,7.35,6.58097865497076,6.25,7,0,0,0,3.90312573099415,2.4,6.15125,1,1,1,2,2,2,0,0,0,0,0,0
29550,"Tennessee",565,2020-03-25,48.5227561403509,42.39875,55.55,13.5984096491228,13,14.25,13.1807903508772,12.65,13.75,1,1,1,23.9711093567251,19.35,29.45,6.80832777777778,6.36796052631579,7.35,3,3,3,0,0,0,0,0,0
29551,"Tennessee",565,2020-03-26,83.6266523391813,75.05,92.8025,21.8640362573099,21.2,22.55,21.3774581871345,20.85,22,0,0,0,36.1038961988304,30.69875,42.15125,9.26562660818713,9.05,9.55,3,3,3,0,0,0,0,0,0
29552,"Tennessee",565,2020-03-27,84.8529058479532,76.2475,94.2127631578947,23.1185266081871,22.4,23.85,22.5655891812866,22,23.25,3,3,3,3.98290321637427,2.45,6.35125,1.25449035087719,1.05,1.6,6,6,6,0,0,0,0,0,0
29553,"Tennessee",565,2020-03-28,129.981063157895,118.9975,141.0025,33.7145228070175,32.74875,34.8,32.7382347953216,31.9,33.55,1,1,1,48.1281573099415,41.65,55.355,13.5959961988304,12.95,14.4,7,7,7,0,0,0,0,0,0
29554,"Tennessee",565,2020-03-29,140.601509064327,128.8975,152.50125,40.1004096491228,38.85,41.55125,38.4981894736842,37.49875,39.65,1,1,1,19.9358847953216,15.89875,24.60125,7.38588684210526,6.6,8.3,8,8,8,0,0,0,0,0,0
29555,"Tennessee",565,2020-03-30,173.146825146199,160.34625,186.75125,48.3664616959064,47.1,49.80125,46.6947456140351,45.6,47.9,6,6,6,36.2577122807018,30.49875,42.3525,9.26605204678363,9.05,9.6,14,14,14,0,0,0,0,0,0
29556,"Tennessee",565,2020-03-31,176.596168421053,163.7,190.35125,48.5460339181287,46.9,50.25,46.0396362573099,44.7,47.4,9,9,9,12.0979786549708,8.89875,15.8423026315789,6.17957222222222,5.34875,7.1,23,23,23,0,0,0,0,0,0
29557,"Tennessee",565,2020-04-01,199.505501461988,185.89875,214.001315789474,52.5941087719298,50.9,54.45,49.8126561403509,48.39875,51.25125,1,1,1,48.2844461988304,41.795,56,13.3183675438596,12.75,14.05,24,24,24,0,0,0,0,0,0
29558,"Tennessee",565,2020-04-02,201.725582163743,187.14875,216.65,60.7474947368421,58.85,62.70125,57.3928157894737,55.9475,59,12,12,12,27.9380900584795,23.2,33.8929166666667,9.41193596491228,8.59875,10.3,36,36,36,0,0,0,0,0,0
29559,"Tennessee",565,2020-04-03,219.068855263158,204.19625,234.6525,57.5528339181287,55.59625,59.55125,53.9852380116959,52.35,55.65,5,5,5,32.0601242690058,27.14875,38.555,8.80533918128655,8.4,9.35,41,41,41,0,0,0,0,0,0
29560,"Tennessee",565,2020-04-04,237.133760526316,222.195,253.80375,69.7583780701754,67.45,72.05,65.3482733918129,63.5,67.2025,9,9,9,56.0134903508772,48.95,64.25125,17.2055441520468,16.3,18.2,50,50,50,0,0,0,0,0,0
29561,"Tennessee",565,2020-04-05,230.357210818713,215.45,246.3525,66.3537380116959,63.94875,68.75125,61.5199426900585,59.6,63.45125,3,3,3,16.1112602339181,12.6,20.45125,5.85659912280702,5.2,6.65,53,53,53,0,0,0,0,0,0
29562,"Tennessee",565,2020-04-06,234.322183625731,218.7975,250.10125,73.4630266081871,70.99875,76.0525,68.0714608187134,66,70.15,12,12,12,32.069299122807,27.05,38.25,10.1092885964912,9.4,11,65,65,65,0,0,0,0,0,0
29563,"Tennessee",565,2020-04-07,214.029544152047,199.1,229.9,64.3714464912281,61.85,67.15,58.2262742690058,56.25,60.45,7,7,7,0,0,0,3.71674766081871,2.7,4.85,72,72,72,0,0,0,0,0,0
29564,"Tennessee",565,2020-04-08,185.867440350877,172.34875,199.35375,61.184583625731,58.64875,63.85,54.8232476608187,52.79875,56.95,8,8,8,11.916798245614,8.7475,16,4.07876374269006,3.6,4.7,80,80,80,0,0,0,0,0,0
29565,"Tennessee",565,2020-04-09,218.683001169591,204.09875,233.35,70.0437447368421,67.2,72.75,63.1956078947368,61.1,65.60125,14,14,14,60.1582909356725,52.69875,68.3,17.1136514619883,16.4,17.95,94,94,94,0,0,0,0,0,0
29566,"Tennessee",565,2020-04-10,182.732165497076,169.6925,196.10125,54.4477485380117,51.84875,57.20125,48.0229622807018,45.95,50.45,4,4,4,0,0,0,0,0,0,98,98,98,0,0,0,0,0,0
29567,"Tennessee",565,2020-04-11,187.753137426901,175.0975,200.85,60.8540216374269,58.25,63.5,54.8469333333333,52.8,57.15125,8,8,8,48.1260423976608,42.04875,55.05375,12.7921599415205,12.39875,13.35,106,106,106,0,0,0,0,0,0
